FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
0,28.75,80.0,101,47,12,47,8,4,0,0,12,87,5,87,5,0,0,0,1468,51,71,51,34,30,6,1,98,87,5,87,2,3,0,0
1,29.0,79.25,65,48,11,48,8,3,0,0,23,87,5,87,5,0,0,0,1258,53,69,53,38,24,5,2,109,86,6,86,3,3,0,0
2,29.0,79.5,105,46,13,46,8,5,0,0,27,86,6,86,5,1,0,0,1535,46,76,46,29,42,3,2,170,84,8,84,4,3,1,0
3,29.0,79.75,107,42,17,42,13,4,0,0,29,80,12,80,12,0,0,0,1264,40,82,40,44,34,3,1,85,88,4,88,1,3,0,0
4,29.0,80.0,106,43,16,43,12,4,0,0,24,78,14,78,14,0,0,0,1231,45,77,45,41,32,3,1,89,87,5,87,2,3,0,0
5,29.25,79.0,67,48,11,48,8,3,0,0,21,82,10,82,10,0,0,0,657,53,69,53,43,26,0,0,81,84,8,84,6,2,0,0
6,29.25,79.25,168,46,13,46,6,7,0,0,71,77,15,77,13,2,0,0,2004,40,82,40,30,43,7,2,245,82,10,82,3,5,2,0
7,29.25,79.5,181,41,18,41,11,7,0,0,85,72,20,72,18,2,0,0,1540,39,83,39,30,49,4,0,204,82,10,82,5,3,2,0
8,29.25,79.75,153,40,19,40,12,7,0,0,76,72,20,72,20,0,0,0,582,42,80,42,57,23,0,0,65,86,6,86,3,3,0,0
9,29.25,80.0,150,40,19,40,12,7,0,0,79,70,22,70,22,0,0,0,619,41,81,41,58,23,0,0,54,88,4,88,2,2,0,0
10,29.25,80.25,161,40,19,40,12,7,0,0,89,68,24,68,22,2,0,0,892,38,84,38,49,34,1,0,65,88,4,88,2,2,0,0
11,29.5,78.75,73,48,11,48,7,4,0,0,17,87,5,87,5,0,0,0,637,53,69,53,47,22,0,0,85,84,8,84,5,3,0,0
12,29.5,79.0,91,45,14,45,8,6,0,0,31,81,11,81,11,0,0,0,649,44,78,44,53,24,1,0,79,84,8,84,4,4,0,0
13,29.5,79.25,179,42,17,42,10,7,0,0,113,71,21,71,16,5,0,0,1198,36,86,36,40,45,1,0,145,82,10,82,6,4,0,0
14,29.5,79.5,194,42,17,42,9,8,0,0,112,69,23,69,18,5,0,0,746,45,77,45,49,27,1,0,125,82,10,82,7,2,1,0
15,29.5,79.75,168,38,21,38,14,7,0,0,107,68,24,68,22,2,0,0,646,40,82,40,54,28,0,0,54,88,4,88,1,3,0,0
16,29.5,80.0,203,39,20,39,10,10,0,0,145,67,25,67,21,4,0,0,757,42,80,42,54,23,3,0,54,87,5,87,3,2,0,0
17,29.5,80.25,216,38,21,38,13,8,0,0,157,63,29,63,24,5,0,0,1310,20,102,20,51,50,1,0,91,83,9,83,5,4,0,0
18,29.75,78.0,117,41,18,41,14,4,0,0,38,79,13,79,12,1,0,0,761,47,75,47,47,27,1,0,66,87,5,87,2,3,0,0
19,29.75,78.25,77,49,10,49,7,3,0,0,12,85,7,85,7,0,0,0,980,59,63,59,31,28,3,1,97,87,5,87,0,5,0,0
20,29.75,78.5,68,46,13,46,11,2,0,0,13,85,7,85,7,0,0,0,719,58,64,58,39,24,1,0,53,87,5,87,4,1,0,0
21,29.75,78.75,88,46,13,46,10,3,0,0,15,84,8,84,8,0,0,0,706,48,74,48,44,29,1,0,71,84,8,84,5,3,0,0
22,29.75,79.0,168,45,14,45,5,9,0,0,65,79,13,79,12,1,0,0,736,46,76,46,48,28,0,0,131,84,8,84,3,5,0,0
23,29.75,79.25,143,45,14,45,6,8,0,0,39,80,12,80,12,0,0,0,665,60,62,60,44,15,3,0,133,85,7,85,2,5,0,0
24,29.75,79.5,181,41,18,41,8,10,0,0,56,69,23,69,23,0,0,0,680,43,79,43,57,22,0,0,103,85,7,85,3,4,0,0
25,29.75,79.75,166,39,20,39,13,7,0,0,88,68,24,68,23,1,0,0,914,33,89,33,57,31,1,0,72,85,7,85,3,4,0,0
26,29.75,80.0,177,40,19,40,11,8,0,0,138,67,25,67,22,3,0,0,1370,31,91,31,46,42,3,0,71,86,6,86,3,3,0,0
27,29.75,80.25,268,35,24,35,11,13,0,0,191,60,32,60,27,5,0,0,1922,19,103,19,40,56,7,0,137,83,9,83,4,5,0,0
28,30.0,77.75,122,41,18,41,13,5,0,0,39,80,12,80,11,1,0,0,787,48,74,48,51,22,1,0,63,86,6,86,4,2,0,0
29,30.0,78.0,133,42,17,42,12,5,0,0,65,78,14,78,13,1,0,0,1004,39,83,39,51,31,0,1,67,87,5,87,2,3,0,0
30,30.0,78.25,284,38,21,38,12,8,1,0,97,70,22,70,20,2,0,0,1222,34,88,34,44,40,4,0,148,83,9,83,4,5,0,0
31,30.0,78.5,243,41,18,41,9,9,0,0,46,79,13,79,13,0,0,0,764,51,71,51,42,28,1,0,115,84,8,84,4,4,0,0
32,30.0,78.75,257,42,17,42,7,9,1,0,65,76,16,76,15,1,0,0,530,53,69,53,55,13,1,0,117,83,9,83,5,4,0,0
33,30.0,79.0,165,41,18,41,11,7,0,0,80,73,19,73,18,1,0,0,733,43,79,43,49,29,1,0,136,81,11,81,6,5,0,0
34,30.0,79.25,167,43,16,43,9,7,0,0,76,75,17,75,16,1,0,0,731,43,79,43,53,25,1,0,136,84,8,84,2,6,0,0
35,30.0,79.5,172,40,19,40,11,8,0,0,73,74,18,74,17,1,0,0,1236,35,87,35,45,38,4,0,108,84,8,84,4,4,0,0
36,30.0,79.75,168,41,18,41,11,7,0,0,107,73,19,73,18,0,1,0,1761,34,88,34,47,34,4,3,100,84,8,84,5,3,0,0
37,30.0,80.0,333,32,27,32,15,12,0,0,284,57,35,57,24,11,0,0,1883,17,105,17,50,49,6,0,93,78,14,78,11,3,0,0
38,30.0,80.25,303,34,25,34,11,14,0,0,232,55,37,55,31,6,0,0,2000,17,105,17,41,56,8,0,131,80,12,80,7,5,0,0
39,30.0,80.5,288,34,25,34,11,14,0,0,219,54,38,54,32,6,0,0,1980,18,104,18,41,56,7,0,135,81,11,81,6,5,0,0
40,30.25,78.0,133,44,15,44,10,5,0,0,80,79,13,79,10,3,0,0,1160,42,80,42,48,27,5,0,63,85,7,85,4,3,0,0
41,30.25,78.25,315,35,24,35,13,10,1,0,141,67,25,67,20,5,0,0,1301,39,83,39,42,36,5,0,161,83,9,83,3,6,0,0
42,30.25,78.5,325,41,18,41,9,7,2,0,80,79,13,79,10,3,0,0,584,61,61,61,45,15,1,0,142,84,8,84,4,4,0,0
43,30.25,78.75,151,39,20,39,15,5,0,0,60,73,19,73,19,0,0,0,635,62,60,62,40,20,0,0,99,82,10,82,7,3,0,0
44,30.25,79.0,220,39,20,39,11,9,0,0,140,69,23,69,18,5,0,0,885,49,73,49,48,22,3,0,146,78,14,78,9,5,0,0
45,30.25,79.25,210,37,22,37,14,8,0,0,128,63,29,63,24,5,0,0,959,39,83,39,52,28,3,0,124,78,14,78,9,5,0,0
46,30.25,79.5,224,34,25,34,16,9,0,0,144,62,30,62,25,5,0,0,1233,29,93,29,52,36,5,0,115,77,15,77,12,3,0,0
47,30.25,79.75,278,33,26,33,14,12,0,0,197,56,36,56,28,8,0,0,1583,21,101,21,49,48,4,0,101,78,14,78,11,3,0,0
48,30.25,80.0,340,32,27,32,15,12,0,0,290,56,36,56,25,11,0,0,1906,16,106,16,51,49,6,0,96,78,14,78,11,3,0,0
49,30.25,80.25,326,32,27,32,15,12,0,0,267,55,37,55,26,11,0,0,1933,16,106,16,44,57,5,0,107,78,14,78,10,4,0,0
50,30.25,80.5,305,33,26,33,13,13,0,0,238,55,37,55,29,8,0,0,1917,16,106,16,43,59,4,0,118,80,12,80,7,5,0,0
51,30.25,80.75,300,34,25,34,11,14,0,0,232,54,38,54,32,6,0,0,1972,16,106,16,42,59,5,0,129,80,12,80,7,5,0,0
52,30.25,81.0,298,34,25,34,11,14,0,0,224,55,37,55,31,6,0,0,2048,17,105,17,41,55,8,1,138,81,11,81,6,5,0,0
53,30.5,78.0,233,35,24,35,17,7,0,0,116,68,24,68,21,3,0,0,1071,39,83,39,48,31,4,0,99,81,11,81,7,4,0,0
54,30.5,78.25,219,36,23,36,14,9,0,0,102,70,22,70,19,3,0,0,644,52,70,52,51,18,1,0,130,81,11,81,7,4,0,0
55,30.5,78.5,194,37,22,37,14,8,0,0,103,71,21,71,17,4,0,0,621,62,60,62,42,16,2,0,69,82,10,82,7,3,0,0
56,30.5,78.75,234,36,23,36,15,8,0,0,163,65,27,65,21,6,0,0,1202,32,90,32,50,37,3,0,125,81,11,81,7,4,0,0
57,30.5,79.0,259,33,26,33,15,11,0,0,173,60,32,60,26,6,0,0,1253,34,88,34,49,34,5,0,143,79,13,79,8,5,0,0
58,30.5,79.25,236,34,25,34,14,11,0,0,137,63,29,63,25,4,0,0,935,41,81,41,55,23,3,0,116,77,15,77,10,5,0,0
59,30.5,79.5,332,32,27,32,16,11,0,0,195,62,30,62,23,7,0,0,752,42,80,42,52,27,1,0,143,75,17,75,11,6,0,0
60,30.5,79.75,314,29,30,29,16,14,0,0,214,54,38,54,30,8,0,0,1217,22,100,22,56,42,2,0,118,75,17,75,13,4,0,0
61,30.5,80.0,335,29,30,29,18,12,0,0,263,53,39,53,30,9,0,0,1586,18,104,18,53,49,2,0,109,72,20,72,17,3,0,0
62,30.5,80.25,314,31,28,31,16,12,0,0,257,55,37,55,28,9,0,0,1932,15,107,15,45,58,4,0,108,78,14,78,10,4,0,0
63,30.75,77.75,257,35,24,35,14,10,0,0,114,66,26,66,23,3,0,0,508,56,66,56,52,14,0,0,104,79,13,79,8,5,0,0
64,30.75,78.0,266,36,23,36,12,11,0,0,116,68,24,68,19,5,0,0,673,46,76,46,55,21,0,0,116,80,12,80,7,5,0,0
65,30.75,78.25,264,38,21,38,11,10,0,0,144,69,23,69,17,6,0,0,1200,55,67,55,33,28,5,1,156,80,12,80,6,6,0,0
66,30.75,78.5,229,38,21,38,10,11,0,0,125,70,22,70,17,5,0,0,713,49,73,49,46,25,2,0,121,80,12,80,6,6,0,0
67,30.75,78.75,263,36,23,36,11,12,0,0,155,63,29,63,23,6,0,0,764,31,91,31,59,32,0,0,132,81,11,81,6,5,0,0
68,30.75,79.0,252,33,26,33,15,11,0,0,148,57,35,57,32,3,0,0,944,24,98,24,61,36,1,0,142,78,14,78,8,6,0,0
69,30.75,79.25,288,30,29,30,18,11,0,0,166,57,35,57,30,5,0,0,854,32,90,32,60,28,2,0,136,76,16,76,10,6,0,0
70,30.75,79.5,309,33,26,33,15,11,0,0,182,60,32,60,27,5,0,0,817,35,87,35,58,28,1,0,138,75,17,75,11,6,0,0
71,30.75,79.75,302,28,31,28,18,13,0,0,182,54,38,54,33,5,0,0,901,29,93,29,61,30,2,0,129,75,17,75,11,6,0,0
72,30.75,80.0,336,30,29,30,17,12,0,0,252,54,38,54,28,10,0,0,1416,21,101,21,54,45,2,0,109,75,17,75,12,5,0,0
73,31.0,78.0,237,34,25,34,15,10,0,0,94,67,25,67,23,2,0,0,514,48,74,48,60,13,1,0,117,79,13,79,7,6,0,0
74,31.0,78.25,249,38,21,38,10,11,0,0,129,69,23,69,17,6,0,0,828,46,76,46,48,27,1,0,134,80,12,80,6,6,0,0
75,31.0,78.5,249,38,21,38,10,11,0,0,137,69,23,69,17,6,0,0,738,41,81,41,50,31,0,0,133,80,12,80,6,6,0,0
76,31.0,78.75,260,36,23,36,11,12,0,0,152,64,28,64,22,6,0,0,808,30,92,30,60,32,0,0,138,81,11,81,5,6,0,0
77,31.0,79.0,272,34,25,34,13,12,0,0,161,56,36,56,32,4,0,0,823,25,97,25,63,34,0,0,145,77,15,77,9,6,0,0
78,31.0,79.25,275,31,28,31,16,12,0,0,165,56,36,56,31,5,0,0,921,30,92,30,59,32,1,0,133,77,15,77,9,6,0,0
79,31.0,79.5,288,32,27,32,16,11,0,0,167,57,35,57,30,5,0,0,868,31,91,31,61,28,2,0,135,76,16,76,10,6,0,0
80,31.0,79.75,302,29,30,29,18,12,0,0,179,55,37,55,32,5,0,0,841,33,89,33,59,29,1,0,133,76,16,76,10,6,0,0
81,31.25,78.25,271,24,35,24,24,11,0,0,193,59,33,59,27,6,0,0,350,56,66,56,56,10,0,0,138,74,18,74,12,6,0,0
82,31.25,79.0,256,31,28,31,16,12,0,0,144,59,33,59,31,2,0,0,741,28,94,28,64,29,1,0,140,77,15,77,8,7,0,0
